date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:20	47242/47242	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:47%20GMT	https://www.indonez.com/html-demo/Wave/img/in-wave-mockup-5.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-wave-mockup-5.png	(from https://www.indonez.com/html-demo/Wave/homepage4.html)
21:45:20	3828/3828	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:42%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-background-1.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-background-1.png	(from https://www.indonez.com/html-demo/Wave/about.html)
21:45:21	104678/104678	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:39%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-2.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-2.png	(from https://www.indonez.com/html-demo/Wave/about.html)
21:45:21	123264/123264	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-1.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-1.png	(from https://www.indonez.com/html-demo/Wave/about.html)
21:45:23	94922/94922	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-3.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-3.png	(from https://www.indonez.com/html-demo/Wave/about.html)
21:45:23	42466/42466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:31%20GMT	https://www.indonez.com/html-demo/Wave/img/in-blog-image-10.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-blog-image-10.jpg	(from https://www.indonez.com/html-demo/Wave/blog-list.html)
21:45:23	95167/95167	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-4.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-4.png	(from https://www.indonez.com/html-demo/Wave/about.html)
21:45:23	30334/30334	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202020%2012:17:31%20GMT	https://www.indonez.com/html-demo/Wave/blog-article.html	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/blog-article.html	(from https://www.indonez.com/html-demo/Wave/blog-list.html)
21:45:24	96573/96573	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-5.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-5.png	(from https://www.indonez.com/html-demo/Wave/blog-list.html)
21:45:24	98737/98737	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:44%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-9.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-9.png	(from https://www.indonez.com/html-demo/Wave/blog-list.html)
21:45:25	49172/49172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-1.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-1.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:25	117763/117763	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:41%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-8.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-8.png	(from https://www.indonez.com/html-demo/Wave/blog-list.html)
21:45:25	46210/46210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-2.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-2.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:25	22698/22698	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-3.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-3.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:25	24046/24046	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-4.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-4.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:25	43243/43243	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-5.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-5.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:26	59164/59164	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-gallery-image-6.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-gallery-image-6.jpg	(from https://www.indonez.com/html-demo/Wave/careers.html)
21:45:26	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2010%20Nov%202020%2020:45:26%20GMT	https://www.indonez.com/html-demo/Wave/contact.html	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/contact.html	(from https://www.indonez.com/html-demo/Wave/)
21:45:26	34099/34099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-card-background-1.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-card-background-1.jpg	(from https://www.indonez.com/html-demo/Wave/education.html)
21:45:26	16608/16608	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:42%20GMT	https://www.indonez.com/html-demo/Wave/img/in-testimoni-2.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-testimoni-2.png	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:26	1123/1123	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-client-testi-1.svg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-client-testi-1.svg	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:27	24141/24141	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:42%20GMT	https://www.indonez.com/html-demo/Wave/img/in-testimoni-3.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-testimoni-3.png	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:27	837/837	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-client-testi-2.svg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-client-testi-2.svg	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:27	710/710	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-client-testi-3.svg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-client-testi-3.svg	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:28	995/995	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-client-testi-4.svg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-client-testi-4.svg	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:28	1199/1199	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/img/in-client-testi-5.svg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-client-testi-5.svg	(from https://www.indonez.com/html-demo/Wave/customers.html)
21:45:29	117690/117690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jul%202020%2012:17:35%20GMT	https://www.indonez.com/html-demo/Wave/img/in-signin-image.jpg	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-signin-image.jpg	(from https://www.indonez.com/html-demo/Wave/signin.html)
21:45:29	94679/94679	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-6.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-6.png	(from https://www.indonez.com/html-demo/Wave/blog-article.html)
21:45:30	26214/26214	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202020%2012:17:34%20GMT	https://www.indonez.com/html-demo/Wave/help-center.html	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/help-center.html	(from https://www.indonez.com/html-demo/Wave/)
21:45:30	83/83	---M--	409	error ('Conflict')	text/html	date:Tue,%2010%20Nov%202020%2020:45:30%20GMT	https://www.indonez.com/html-demo/Wave/contact.html	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/contact.html	(from https://www.indonez.com/html-demo/Wave/)
21:45:30	7483/7483	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:37%20GMT	https://www.indonez.com/html-demo/Wave/img/in-content-10-image.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-content-10-image.png	(from https://www.indonez.com/html-demo/Wave/help-center.html)
21:45:31	102528/102528	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jul%202020%2012:17:40%20GMT	https://www.indonez.com/html-demo/Wave/img/in-team-7.png	C:/Users/mriam/OneDrive/Desktop/forex%204/usd/theme/www.indonez.com/html-demo/Wave/img/in-team-7.png	(from https://www.indonez.com/html-demo/Wave/help-center.html)
